UTC_TS,LEVEL,COMPONENT,MESSAGE
14:44:11.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60251,""quality"":192,""ts"":1722350651078}"
14:44:11.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60251,""quality"":192,""ts"":1722350651078}"
14:44:11.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60251,""quality"":192,""ts"":1722350651078}"
14:44:11.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60251,""quality"":192,""ts"":1722350651080}]"
14:44:11.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60251,""quality"":192,""ts"":1722350651080}"
14:44:11.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60251,""quality"":192,""ts"":1722350651080}"
14:44:16.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60256,""quality"":192,""ts"":1722350656077}"
14:44:16.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60256,""quality"":192,""ts"":1722350656077}"
14:44:16.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60256,""quality"":192,""ts"":1722350656077}"
14:44:16.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60256,""quality"":192,""ts"":1722350656077}"
14:44:16.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60256,""quality"":192,""ts"":1722350656079}]"
14:44:16.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60256,""quality"":192,""ts"":1722350656079}"
14:44:16.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60256,""quality"":192,""ts"":1722350656079}"
14:44:21.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60261,""quality"":192,""ts"":1722350661078}"
14:44:21.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60261,""quality"":192,""ts"":1722350661078}"
14:44:21.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60261,""quality"":192,""ts"":1722350661078}"
14:44:21.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60261,""quality"":192,""ts"":1722350661078}"
14:44:21.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60261,""quality"":192,""ts"":1722350661079}]"
14:44:21.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60261,""quality"":192,""ts"":1722350661079}"
14:44:21.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60261,""quality"":192,""ts"":1722350661079}"
14:44:26.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60266,""quality"":192,""ts"":1722350666078}"
14:44:26.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60266,""quality"":192,""ts"":1722350666078}"
14:44:26.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60266,""quality"":192,""ts"":1722350666078}"
14:44:26.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60266,""quality"":192,""ts"":1722350666078}"
14:44:26.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60266,""quality"":192,""ts"":1722350666079}]"
14:44:26.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60266,""quality"":192,""ts"":1722350666079}"
14:44:26.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60266,""quality"":192,""ts"":1722350666079}"
14:44:31.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":60271,""quality"":192,""ts"":1722350671077}"
14:44:31.077,TRACE,Tag:/SImTag,"Historize, data={""value"":60271,""quality"":192,""ts"":1722350671077}"
14:44:31.077,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60271,""quality"":192,""ts"":1722350671077}"
14:44:31.077,TRACE,Tag:/Group/_r,"Historize, data={""value"":60271,""quality"":192,""ts"":1722350671077}"
14:44:31.079,TRACE,TagManager,"update request [Tag=/DV_AVG, Data={""value"":60252.422333333336,""quality"":192,""ts"":1722350670000}]"
14:44:31.079,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":60252.422333333336,""quality"":192,""ts"":1722350670000}"
14:44:31.079,TRACE,Tag:/DV_AVG,"Historize, data={""value"":60252.422333333336,""quality"":192,""ts"":1722350670000}"
14:44:31.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60271,""quality"":192,""ts"":1722350671079}]"
14:44:31.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60271,""quality"":192,""ts"":1722350671079}"
14:44:31.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60271,""quality"":192,""ts"":1722350671079}"
14:44:31.080,TRACE,TagManager,"update request [Tag=/Group/TempDV, Data={""value"":60236,""quality"":192,""ts"":1722350670000}]"
14:44:31.080,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":60236,""quality"":192,""ts"":1722350670000}"
14:44:36.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60276,""quality"":192,""ts"":1722350676078}"
14:44:36.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60276,""quality"":192,""ts"":1722350676078}"
14:44:36.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60276,""quality"":192,""ts"":1722350676078}"
14:44:36.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60276,""quality"":192,""ts"":1722350676078}"
14:44:36.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60276,""quality"":192,""ts"":1722350676079}]"
14:44:36.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60276,""quality"":192,""ts"":1722350676079}"
14:44:36.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60276,""quality"":192,""ts"":1722350676079}"
14:44:41.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60281,""quality"":192,""ts"":1722350681078}"
14:44:41.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60281,""quality"":192,""ts"":1722350681078}"
14:44:41.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60281,""quality"":192,""ts"":1722350681078}"
14:44:41.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60281,""quality"":192,""ts"":1722350681078}"
14:44:41.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60281,""quality"":192,""ts"":1722350681079}]"
14:44:41.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60281,""quality"":192,""ts"":1722350681079}"
14:44:41.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60281,""quality"":192,""ts"":1722350681079}"
14:44:46.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60286,""quality"":192,""ts"":1722350686078}"
14:44:46.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60286,""quality"":192,""ts"":1722350686078}"
14:44:46.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60286,""quality"":192,""ts"":1722350686078}"
14:44:46.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":60286,""quality"":192,""ts"":1722350686078}"
14:44:46.081,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60286,""quality"":192,""ts"":1722350686080}]"
14:44:46.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60286,""quality"":192,""ts"":1722350686080}"
14:44:46.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60286,""quality"":192,""ts"":1722350686080}"
14:44:51.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":60291,""quality"":192,""ts"":1722350691079}"
14:44:51.079,TRACE,Tag:/SImTag,"Historize, data={""value"":60291,""quality"":192,""ts"":1722350691079}"
14:44:51.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60291,""quality"":192,""ts"":1722350691079}"
14:44:51.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":60291,""quality"":192,""ts"":1722350691079}"
14:44:51.081,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60291,""quality"":192,""ts"":1722350691081}]"
14:44:51.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60291,""quality"":192,""ts"":1722350691081}"
14:44:51.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60291,""quality"":192,""ts"":1722350691081}"
14:44:56.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":60296,""quality"":192,""ts"":1722350696077}"
14:44:56.077,TRACE,Tag:/SImTag,"Historize, data={""value"":60296,""quality"":192,""ts"":1722350696077}"
14:44:56.077,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60296,""quality"":192,""ts"":1722350696077}"
14:44:56.077,TRACE,Tag:/Group/_r,"Historize, data={""value"":60296,""quality"":192,""ts"":1722350696077}"
14:44:56.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60296,""quality"":192,""ts"":1722350696079}]"
14:44:56.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60296,""quality"":192,""ts"":1722350696079}"
14:44:56.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60296,""quality"":192,""ts"":1722350696079}"
14:45:01.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60301,""quality"":192,""ts"":1722350701078}"
14:45:01.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60301,""quality"":192,""ts"":1722350701078}"
14:45:01.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60301,""quality"":192,""ts"":1722350701078}"
14:45:01.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60301,""quality"":192,""ts"":1722350701078}"
14:45:01.081,TRACE,TagManager,"update request [Tag=/DV_AVG, Data={""value"":60282.42216666666,""quality"":192,""ts"":1722350700000}]"
14:45:01.081,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":60282.42216666666,""quality"":192,""ts"":1722350700000}"
14:45:01.081,TRACE,Tag:/DV_AVG,"Historize, data={""value"":60282.42216666666,""quality"":192,""ts"":1722350700000}"
14:45:01.081,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60301,""quality"":192,""ts"":1722350701080}]"
14:45:01.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60301,""quality"":192,""ts"":1722350701080}"
14:45:01.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60301,""quality"":192,""ts"":1722350701080}"
14:45:01.082,TRACE,TagManager,"update request [Tag=/Group/TempDV, Data={""value"":60266,""quality"":192,""ts"":1722350700000}]"
14:45:01.082,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":60266,""quality"":192,""ts"":1722350700000}"
14:45:06.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60306,""quality"":192,""ts"":1722350706078}"
14:45:06.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60306,""quality"":192,""ts"":1722350706078}"
14:45:06.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60306,""quality"":192,""ts"":1722350706078}"
14:45:06.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60306,""quality"":192,""ts"":1722350706078}"
14:45:06.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60306,""quality"":192,""ts"":1722350706079}]"
14:45:06.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60306,""quality"":192,""ts"":1722350706079}"
14:45:06.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60306,""quality"":192,""ts"":1722350706079}"
14:45:11.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":60311,""quality"":192,""ts"":1722350711077}"
14:45:11.077,TRACE,Tag:/SImTag,"Historize, data={""value"":60311,""quality"":192,""ts"":1722350711077}"
14:45:11.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60311,""quality"":192,""ts"":1722350711077}"
14:45:11.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60311,""quality"":192,""ts"":1722350711077}"
14:45:11.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60311,""quality"":192,""ts"":1722350711079}]"
14:45:11.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60311,""quality"":192,""ts"":1722350711079}"
14:45:11.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60311,""quality"":192,""ts"":1722350711079}"
14:45:16.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":60316,""quality"":192,""ts"":1722350716079}"
14:45:16.079,TRACE,Tag:/SImTag,"Historize, data={""value"":60316,""quality"":192,""ts"":1722350716079}"
14:45:16.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60316,""quality"":192,""ts"":1722350716079}"
14:45:16.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":60316,""quality"":192,""ts"":1722350716079}"
14:45:16.081,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60316,""quality"":192,""ts"":1722350716080}]"
14:45:16.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60316,""quality"":192,""ts"":1722350716080}"
14:45:16.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60316,""quality"":192,""ts"":1722350716080}"
14:45:21.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":60321,""quality"":192,""ts"":1722350721078}"
14:45:21.079,TRACE,Tag:/SImTag,"Historize, data={""value"":60321,""quality"":192,""ts"":1722350721078}"
14:45:21.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60321,""quality"":192,""ts"":1722350721078}"
14:45:21.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":60321,""quality"":192,""ts"":1722350721078}"
14:45:21.081,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60321,""quality"":192,""ts"":1722350721080}]"
14:45:21.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60321,""quality"":192,""ts"":1722350721080}"
14:45:21.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60321,""quality"":192,""ts"":1722350721080}"
14:45:26.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60326,""quality"":192,""ts"":1722350726078}"
14:45:26.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60326,""quality"":192,""ts"":1722350726078}"
14:45:26.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60326,""quality"":192,""ts"":1722350726078}"
14:45:26.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":60326,""quality"":192,""ts"":1722350726078}"
14:45:26.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60326,""quality"":192,""ts"":1722350726080}]"
14:45:26.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60326,""quality"":192,""ts"":1722350726080}"
14:45:26.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60326,""quality"":192,""ts"":1722350726080}"
14:45:31.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60331,""quality"":192,""ts"":1722350731078}"
14:45:31.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60331,""quality"":192,""ts"":1722350731078}"
14:45:31.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60331,""quality"":192,""ts"":1722350731078}"
14:45:31.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":60331,""quality"":192,""ts"":1722350731078}"
14:45:31.081,TRACE,TagManager,"update request [Tag=/DV_AVG, Data={""value"":60312.422,""quality"":192,""ts"":1722350730000}]"
14:45:31.081,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":60312.422,""quality"":192,""ts"":1722350730000}"
14:45:31.081,TRACE,Tag:/DV_AVG,"Historize, data={""value"":60312.422,""quality"":192,""ts"":1722350730000}"
14:45:31.081,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60331,""quality"":192,""ts"":1722350731080}]"
14:45:31.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60331,""quality"":192,""ts"":1722350731080}"
14:45:31.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60331,""quality"":192,""ts"":1722350731080}"
14:45:31.081,TRACE,TagManager,"update request [Tag=/Group/TempDV, Data={""value"":60296,""quality"":192,""ts"":1722350730000}]"
14:45:31.081,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":60296,""quality"":192,""ts"":1722350730000}"
14:45:36.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60336,""quality"":192,""ts"":1722350736078}"
14:45:36.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60336,""quality"":192,""ts"":1722350736078}"
14:45:36.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60336,""quality"":192,""ts"":1722350736078}"
14:45:36.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":60336,""quality"":192,""ts"":1722350736078}"
14:45:36.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60336,""quality"":192,""ts"":1722350736080}]"
14:45:36.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60336,""quality"":192,""ts"":1722350736080}"
14:45:36.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60336,""quality"":192,""ts"":1722350736080}"
14:45:41.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60341,""quality"":192,""ts"":1722350741078}"
14:45:41.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60341,""quality"":192,""ts"":1722350741078}"
14:45:41.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60341,""quality"":192,""ts"":1722350741078}"
14:45:41.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60341,""quality"":192,""ts"":1722350741078}"
14:45:41.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60341,""quality"":192,""ts"":1722350741079}]"
14:45:41.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60341,""quality"":192,""ts"":1722350741079}"
14:45:41.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60341,""quality"":192,""ts"":1722350741079}"
14:45:46.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60346,""quality"":192,""ts"":1722350746078}"
14:45:46.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60346,""quality"":192,""ts"":1722350746078}"
14:45:46.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60346,""quality"":192,""ts"":1722350746078}"
14:45:46.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60346,""quality"":192,""ts"":1722350746078}"
14:45:46.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60346,""quality"":192,""ts"":1722350746079}]"
14:45:46.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60346,""quality"":192,""ts"":1722350746079}"
14:45:46.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60346,""quality"":192,""ts"":1722350746079}"
14:45:51.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60351,""quality"":192,""ts"":1722350751077}"
14:45:51.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60351,""quality"":192,""ts"":1722350751077}"
14:45:51.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60351,""quality"":192,""ts"":1722350751077}"
14:45:51.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60351,""quality"":192,""ts"":1722350751077}"
14:45:51.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60351,""quality"":192,""ts"":1722350751079}]"
14:45:51.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60351,""quality"":192,""ts"":1722350751079}"
14:45:51.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60351,""quality"":192,""ts"":1722350751079}"
14:45:56.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60356,""quality"":192,""ts"":1722350756078}"
14:45:56.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60356,""quality"":192,""ts"":1722350756078}"
14:45:56.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60356,""quality"":192,""ts"":1722350756078}"
14:45:56.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":60356,""quality"":192,""ts"":1722350756078}"
14:45:56.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60356,""quality"":192,""ts"":1722350756080}]"
14:45:56.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60356,""quality"":192,""ts"":1722350756080}"
14:45:56.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60356,""quality"":192,""ts"":1722350756080}"
14:46:01.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60361,""quality"":192,""ts"":1722350761078}"
14:46:01.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60361,""quality"":192,""ts"":1722350761078}"
14:46:01.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60361,""quality"":192,""ts"":1722350761078}"
14:46:01.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60361,""quality"":192,""ts"":1722350761078}"
14:46:01.080,TRACE,TagManager,"update request [Tag=/DV_AVG, Data={""value"":60342.42216666666,""quality"":192,""ts"":1722350760000}]"
14:46:01.080,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":60342.42216666666,""quality"":192,""ts"":1722350760000}"
14:46:01.080,TRACE,Tag:/DV_AVG,"Historize, data={""value"":60342.42216666666,""quality"":192,""ts"":1722350760000}"
14:46:01.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60361,""quality"":192,""ts"":1722350761080}]"
14:46:01.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60361,""quality"":192,""ts"":1722350761080}"
14:46:01.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60361,""quality"":192,""ts"":1722350761080}"
14:46:01.080,TRACE,TagManager,"update request [Tag=/Group/TempDV, Data={""value"":60326,""quality"":192,""ts"":1722350760000}]"
14:46:01.081,TRACE,Tag:/Group/TempDV,"Data changed --> {""value"":60326,""quality"":192,""ts"":1722350760000}"
14:46:06.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60366,""quality"":192,""ts"":1722350766077}"
14:46:06.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60366,""quality"":192,""ts"":1722350766077}"
14:46:06.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60366,""quality"":192,""ts"":1722350766077}"
14:46:06.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60366,""quality"":192,""ts"":1722350766077}"
14:46:06.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60366,""quality"":192,""ts"":1722350766079}]"
14:46:06.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60366,""quality"":192,""ts"":1722350766079}"
14:46:06.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60366,""quality"":192,""ts"":1722350766079}"
14:46:11.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":60371,""quality"":192,""ts"":1722350771078}"
14:46:11.079,TRACE,Tag:/SImTag,"Historize, data={""value"":60371,""quality"":192,""ts"":1722350771078}"
14:46:11.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60371,""quality"":192,""ts"":1722350771078}"
14:46:11.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":60371,""quality"":192,""ts"":1722350771078}"
14:46:11.080,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60371,""quality"":192,""ts"":1722350771080}]"
14:46:11.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60371,""quality"":192,""ts"":1722350771080}"
14:46:11.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60371,""quality"":192,""ts"":1722350771080}"
14:46:16.079,TRACE,Tag:/SImTag,"Data changed --> {""value"":60376,""quality"":192,""ts"":1722350776079}"
14:46:16.079,TRACE,Tag:/SImTag,"Historize, data={""value"":60376,""quality"":192,""ts"":1722350776079}"
14:46:16.079,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60376,""quality"":192,""ts"":1722350776079}"
14:46:16.079,TRACE,Tag:/Group/_r,"Historize, data={""value"":60376,""quality"":192,""ts"":1722350776079}"
14:46:16.081,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60376,""quality"":192,""ts"":1722350776080}]"
14:46:16.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60376,""quality"":192,""ts"":1722350776080}"
14:46:16.081,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60376,""quality"":192,""ts"":1722350776080}"
14:46:21.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":60381,""quality"":192,""ts"":1722350781077}"
14:46:21.077,TRACE,Tag:/SImTag,"Historize, data={""value"":60381,""quality"":192,""ts"":1722350781077}"
14:46:21.077,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60381,""quality"":192,""ts"":1722350781077}"
14:46:21.077,TRACE,Tag:/Group/_r,"Historize, data={""value"":60381,""quality"":192,""ts"":1722350781077}"
14:46:21.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60381,""quality"":192,""ts"":1722350781079}]"
14:46:21.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60381,""quality"":192,""ts"":1722350781079}"
14:46:21.079,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60381,""quality"":192,""ts"":1722350781079}"
14:46:26.077,TRACE,Tag:/SImTag,"Data changed --> {""value"":60386,""quality"":192,""ts"":1722350786077}"
14:46:26.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60386,""quality"":192,""ts"":1722350786077}"
14:46:26.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60386,""quality"":192,""ts"":1722350786077}"
14:46:26.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60386,""quality"":192,""ts"":1722350786077}"
14:46:26.079,TRACE,TagManager,"update request [Tag=/DV_SimPlusOneOnChange, Data={""value"":60386,""quality"":192,""ts"":1722350786079}]"
14:46:26.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Data changed --> {""value"":60386,""quality"":192,""ts"":1722350786079}"
14:46:26.080,TRACE,Tag:/DV_SimPlusOneOnChange,"Historize, data={""value"":60386,""quality"":192,""ts"":1722350786079}"
14:46:31.078,TRACE,Tag:/SImTag,"Data changed --> {""value"":60391,""quality"":192,""ts"":1722350791077}"
14:46:31.078,TRACE,Tag:/SImTag,"Historize, data={""value"":60391,""quality"":192,""ts"":1722350791077}"
14:46:31.078,TRACE,Tag:/Group/_r,"Data changed --> {""value"":60391,""quality"":192,""ts"":1722350791077}"
14:46:31.078,TRACE,Tag:/Group/_r,"Historize, data={""value"":60391,""quality"":192,""ts"":1722350791077}"
14:46:31.079,TRACE,TagManager,"update request [Tag=/DV_AVG, Data={""value"":60372.422333333336,""quality"":192,""ts"":1722350790000}]"
14:46:31.079,TRACE,Tag:/DV_AVG,"Data changed --> {""value"":60372.422333333336,""quality"":192,""ts"":1722350790000}"
